,name,address_1,address_2,post_town,postcode,sic_code_1,sic_code_2,lat,long
218979,CHILLY CHARCOAL CHICKEN COMPANY LIMITED,1ST FLOOR SACKVILLE HOUSE,143-149 FENCHURCH STREET,LONDON,EC3M6BN,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.511681,-0.082786
373305,FIFTH AVENUE COFFEE POUND LIMITED,4TH FLOOR,100 FENCHURCH STREET,LONDON,EC3M5JD,56102 - Unlicensed restaurants and cafes,,51.512845,-0.078673
285812,DELIMAMA LIMITED,KING WILLIAM HOUSE,2A EASTCHEAP,LONDON,EC3M1AA,56102 - Unlicensed restaurants and cafes,,51.510603,-0.085599
978556,T4 TEA FOR YOU UK LIMITED,GHERKIN ST. MARY AXE,EPC GLOBAL 28TH FLOOR,LONDON,EC3A8BF,56102 - Unlicensed restaurants and cafes,,51.514484,-0.080463
855136,RIDGEBACK HOLDINGS (UK) LIMITED,GROUND FLOOR  BURY HOUSE,31 BURY STREET,LONDON,EC3A5AR,56102 - Unlicensed restaurants and cafes,,51.514052,-0.079329
81616,ANI&JAY LIMITED,121 SHAKESPEARE TOWER,BARBICAN,LONDON,EC2Y8DR,56102 - Unlicensed restaurants and cafes,,51.520251,-0.094952
310490,DRMN LTD,C/O IBC 88 WOOD STREET,10TH FLOOR,LONDON,EC2V7RS,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.517105,-0.09445
530368,JARDIN VALLEY RESTAURANTS LIMITED,25 MOORGATE,,LONDON,EC2R6AY,56102 - Unlicensed restaurants and cafes,,51.515925,-0.089397
1095950,WEST ONE FOODS LIMITED,25 MOORGATE,,LONDON,EC2R6AY,56102 - Unlicensed restaurants and cafes,,51.515925,-0.089397
142394,BEWLEY'S CAFES LIMITED,AUGUSTINE HOUSE,6A AUSTIN FRIARS,LONDON,EC2N2HA,56102 - Unlicensed restaurants and cafes,,51.515472,-0.085294
142395,BEWLEY'S ORIENTAL CAFES (EDINBURGH) LIMITED,AUGUSTINE HOUSE A&L GOODBODY SOLICITORS,6A AUSTIN FRIARS,LONDON,EC2N2HA,56102 - Unlicensed restaurants and cafes,,51.515472,-0.085294
675248,MIDGELOV GROUP LTD,19 THE ARCADE,LIVERPOOL STREET,LONDON,EC2M7PN,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.517206,-0.082468
463398,HEALTHY RETAIL LIMITED,100 MOORGATE,,LONDON,EC2M6AB,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.518562,-0.087845
217642,CHESTERFIELD COFFEE LIMITED,37 SUN STREET,,LONDON,EC2M2PL,56102 - Unlicensed restaurants and cafes,,51.520001,-0.08346
1129920,ZTS SPICE STATION LIMITED,37 SUN STREET,,LONDON,EC2M2PL,56102 - Unlicensed restaurants and cafes,,51.520001,-0.08346
72727,AMARONI GLOBAL LTD,87 LEONARD STREET,,LONDON,EC2A4QS,56102 - Unlicensed restaurants and cafes,,51.524851,-0.082942
218330,CHICKEN GEORGE LIMITED,5 LUKE STREET,,LONDON,EC2A4PX,56102 - Unlicensed restaurants and cafes,,51.524028,-0.081158
472977,HILLIARDS LIMITED,5 LUKE STREET,LONDON,,EC2A4PX,56102 - Unlicensed restaurants and cafes,,51.524028,-0.081158
692538,MORIARTY'S CAFE LIMITED,5 LUKE STREET,,GREATER LONDON,EC2A4PX,56102 - Unlicensed restaurants and cafes,,51.524028,-0.081158
886168,SANS PERE CAFE LIMITED,91 PAUL STREET,,LONDON,EC2A4NY,56102 - Unlicensed restaurants and cafes,,51.525506,-0.084109
396477,FROST & GO LIMITED,"3RD FLOOR, 86 - 90",PAUL STREET,LONDON,EC2A4NE,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.525615,-0.083628
232638,CLIFTON'S CAFE LIMITED,107A CLIFTON STREET,,LONDON,EC2A4LG,56102 - Unlicensed restaurants and cafes,,51.523193,-0.083413
734075,NOVAERA LTD,107A CLIFTONS STREET,,LONDON,EC2A4LG,56102 - Unlicensed restaurants and cafes,,51.523193,-0.083413
392805,FRANX SANDWICH BAR LIMITED,9 BONHILL STREET,,LONDON,EC2A4DJ,56102 - Unlicensed restaurants and cafes,,51.522591,-0.085096
432637,GRAB FOOD LTD,5 LEONARD STREET,,LONDON,EC2A4AQ,56102 - Unlicensed restaurants and cafes,,51.524639,-0.087172
1019550,THIS IS A COFFEE SHOP LTD,47 RIVINGTON STREET,,LONDON,EC2A3QB,56102 - Unlicensed restaurants and cafes,,51.52611,-0.081445
858456,RIVINGTON MIX LTD,ELECTRA HOUSE 91,RIVINGTON STREET,LONDON,EC2A3AY,56102 - Unlicensed restaurants and cafes,,51.526086,-0.078894
518257,ISLAND STORIES LTD.,"UNIT 104, CURTAIN HOUSE",134-146 CURTAIN ROAD,LONDON,EC2A3AR,56102 - Unlicensed restaurants and cafes,,51.526563,-0.079999
1038854,TREASURE ISLAND HOLDINGS LIMITED,"ROOM 9023, WEWORK SPITALFIELDS",1 PRIMROSE STREET,LONDON,EC2A2EX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.520359,-0.079525
129226,BB CHICKEN LIMITED,"1ST FLOOR, 44",WORSHIP STREET,LONDON,EC2A2EA,56102 - Unlicensed restaurants and cafes,,51.521974,-0.08413
390461,FOUR SEASONS (COLINDALE) LTD,"1ST FLOOR, 44",WORSHIP STREET,"ENGLAND AND WALES, LONDON",EC2A2EA,56102 - Unlicensed restaurants and cafes,,51.521974,-0.08413
544921,JOYFIELDS LIMITED,"1ST FLOOR, 44",WORSHIP STREET,LONDON,EC2A2EA,56102 - Unlicensed restaurants and cafes,,51.521974,-0.08413
620229,LONGJI (LONDON) LTD,"1ST FLOOR, 44",WORSHIP STREET,"ENGLAND AND WALES, LONDON",EC2A2EA,56102 - Unlicensed restaurants and cafes,,51.521974,-0.08413
700665,MUMMY PHO CAFE LIMITED,"1ST FLOOR, 44",WORSHIP STREET,LONDON,EC2A2EA,56102 - Unlicensed restaurants and cafes,,51.521974,-0.08413
845640,REGENT STREET SNACKS LTD,"1ST FLOOR, 44",WORSHIP STREET,"ENGLAND AND WALES, LONDON",EC2A2EA,56102 - Unlicensed restaurants and cafes,,51.521974,-0.08413
98017,ARVIS LIMITED,31-41 WORSHIP STREET,,LONDON,EC2A2DX,56102 - Unlicensed restaurants and cafes,,51.522315,-0.085295
196506,CARDINALS OF MAYFAIR LIMITED,31-41 WORSHIP STREET,,LONDON,EC2A2DX,56102 - Unlicensed restaurants and cafes,,51.522315,-0.085295
582624,LA TAZZA CAFE LIMITED,31-41 WORSHIP STREET,,LONDON,EC2A2DX,56102 - Unlicensed restaurants and cafes,,51.522315,-0.085295
678565,MIMO'S LIMITED,31-41 WORSHIP STREET,,LONDON,EC2A2DX,56102 - Unlicensed restaurants and cafes,,51.522315,-0.085295
944296,SPREADS OF THE WEST END LIMITED,31-41 WORSHIP STREET,WORSHIP STREET,LONDON,EC2A2DX,56102 - Unlicensed restaurants and cafes,,51.522315,-0.085295
143416,BGMC TRADING LIMITED,62 WILSON STREET,,LONDON,EC2A2BU,56102 - Unlicensed restaurants and cafes,68209 - Other letting and operating of own or leased real estate,51.521476,-0.084552
227557,CIVIK LIMITED,132 WHITECROSS STREET,,LONDON,EC1Y8QP,56102 - Unlicensed restaurants and cafes,,51.524172,-0.093837
284924,DEFNE LIMITED,187 WHITECROSS STREET,,LONDON,EC1Y8QP,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.524172,-0.093837
188091,CAFE LA PASSIONE LTD.,3 CHERRYTREE WALK,,LONDON,EC1Y8NX,56102 - Unlicensed restaurants and cafes,,51.521846,-0.092363
96557,ARTEFT LIMITED,135 WHITECROSS STREET,,LONDON,EC1Y8JL,56102 - Unlicensed restaurants and cafes,,51.523135,-0.093146
611457,LOADED PRESTON LIMITED,129 WHITECROSS STREET,,LONDON,EC1Y8JL,56102 - Unlicensed restaurants and cafes,,51.523135,-0.093146
745862,OLIVE & SQUASH LIMITED,3RD FLOOR,24 CHISWELL STREET,LONDON,EC1Y4YX,56102 - Unlicensed restaurants and cafes,,51.520893,-0.08965
316261,E OF SANDWICH BOCA FRANCHISE LIMITED,30 CITY ROAD,,LONDON,EC1Y2AB,56102 - Unlicensed restaurants and cafes,,51.522549,-0.087491
691985,MORELLI'S CAPPUCCINO BARS (BROADSTAIRS) LIMITED,30 CITY ROAD,,LONDON,EC1Y2AB,56102 - Unlicensed restaurants and cafes,,51.522549,-0.087491
691987,MORELLI'S GELATO CG LIMITED,30 CITY ROAD,,LONDON,EC1Y2AB,56102 - Unlicensed restaurants and cafes,,51.522549,-0.087491
691990,MORELLI'S GELATO PORTOBELLO LIMITED,30 CITY ROAD,,LONDON,EC1Y2AB,56102 - Unlicensed restaurants and cafes,,51.522549,-0.087491
725670,NINCOMSOUP LIMITED,5-7 ST. AGNES WELL,OLD STREET STATION,LONDON,EC1Y1BE,56102 - Unlicensed restaurants and cafes,,51.525654,-0.087663
392814,FRANZE EVANS AT THE BOWER LIMITED,211 THE BOWER,OLD STREET,LONDON,EC1V9NR,56102 - Unlicensed restaurants and cafes,,51.52585,-0.089085
745423,OLD STREET EXPRESS LTD,297 OLD STREET,OLD STREET,LONDON,EC1V9LA,56102 - Unlicensed restaurants and cafes,,51.526914,-0.0817
395419,FRIENDS & SONS LTD,113 OLD STREET,LONDON,LONDON,EC1V9JR,56102 - Unlicensed restaurants and cafes,,51.524757,-0.094433
595546,LEGENDS CAFE LIMITED,FINSGATE,5-7 CRANWOOD STREET,LONDON,EC1V9EE,56102 - Unlicensed restaurants and cafes,,51.526926,-0.08735
1122961,YUMCHAA RETAIL LIMITED,FINSGATE,5-7 CRANWOOD STREET,LONDON,EC1V9EE,56102 - Unlicensed restaurants and cafes,,51.526926,-0.08735
473921,HIRA LONDON LTD,130 OLD STREET,,LONDON,EC1V9BD,56102 - Unlicensed restaurants and cafes,,51.524847,-0.092644
597299,LEONE'S ORGANIC LIMITED,130 OLD STREET,,LONDON,EC1V9BD,56102 - Unlicensed restaurants and cafes,,51.524847,-0.092644
643588,MANGOBEAN HARTLEPOOL LIMITED,130 OLD STREET,,LONDON,EC1V9BD,56102 - Unlicensed restaurants and cafes,,51.524847,-0.092644
643912,MANKAL BBQ LIMITED,130 OLD STREET,,LONDON,EC1V9BD,56102 - Unlicensed restaurants and cafes,,51.524847,-0.092644
707978,NAIPA INVESTMENTS LIMITED,130 OLD STREET,,LONDON,EC1V9BD,56102 - Unlicensed restaurants and cafes,,51.524847,-0.092644
865713,ROOSTER’S PERI PERI GRILL LIMITED,130 OLD STREET,,LONDON,EC1V9BD,56102 - Unlicensed restaurants and cafes,,51.524847,-0.092644
1019701,THISMADSPACE LIMITED,130 OLD STREET,,LONDON,EC1V9BD,56102 - Unlicensed restaurants and cafes,,51.524847,-0.092644
1060770,UNTIED ARTISTS LIMITED,130 OLD STREET,,LONDON,EC1V9BD,56102 - Unlicensed restaurants and cafes,,51.524847,-0.092644
1111269,WORLD WHEEL LIMITED,68 OLD STREET,,LONDON,EC1V9AN,56102 - Unlicensed restaurants and cafes,,51.524239,-0.095204
1073874,VIANELLO UK LIMITED,GAMBIER HOUSE,MORA STREET,LONDON,EC1V8EJ,56102 - Unlicensed restaurants and cafes,,51.527946,-0.092599
907260,SHEIKHAN LIMITED,334-336 GOSWELL ROAD,,LONDON,EC1V7RP,56102 - Unlicensed restaurants and cafes,,51.530483,-0.103147
188284,CAFFE 82 LTD,UNIT2 GROUND FLOOR SHOP,272 GOSWELL ROAD,LONDON,EC1V7LX,56102 - Unlicensed restaurants and cafes,,51.529158,-0.101314
537527,JIMMY & THE BEE LTD,135 GOSWELL ROAD,,LONDON,EC1V7JY,56102 - Unlicensed restaurants and cafes,,51.5262,-0.100254
139410,BERNIS SANDWICH BAR LTD,249 GOSWELL ROAD,,LONDON,EC1V7JD,56102 - Unlicensed restaurants and cafes,,51.529489,-0.102338
388947,FORTITUDE (LONDON) LIMITED,2ND FLOOR,145-157 ST JOHN STREET,LONDON,EC1V4PY,56102 - Unlicensed restaurants and cafes,,51.523344,-0.10268
1003873,THE GREAT CHASE LTD,316 ST. JOHN STREET,,LONDON,EC1V4NT,56102 - Unlicensed restaurants and cafes,,51.52903,-0.104505
32465,A51 LIMITED,130 ST. JOHN STREET,,LONDON,EC1V4JS,56102 - Unlicensed restaurants and cafes,,51.522919,-0.101977
579073,KURUCAN LIMITED,99-100 LEVER STREET,,LONDON,EC1V3RQ,56102 - Unlicensed restaurants and cafes,,51.527057,-0.095995
529873,JANGO SALAD & JUICE BAR LTD,216 CITY ROAD,CITY ROAD,LONDON,EC1V2PN,56102 - Unlicensed restaurants and cafes,,51.52824,-0.092384
29128,A TAMARIND TREE LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
29507,A&A SQUARED LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
48688,ADVENTURERS CAFE LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
62766,ALEX'S FISH LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
65973,ALL STAR COFFEE LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
76069,AMPARO FOOD LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
100262,ASHLAR CATERING SERVICES LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
134805,BEIRUT LEBANESE CATERING LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.527271,-0.089097
144832,BIG BOHO LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
187945,CAFE ADVENTURE LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
237862,COFFEE-BOOM LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
239041,COLES OF LONDON LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
248879,COOKNFEED LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
253972,COURTEOUS COFFEE LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
329704,EL BAR LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
339959,ENAQ PRIVATE LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
419971,GLG ITALIA HOLDINGS LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
434046,GRAM BANGLA LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
491778,IBERFOOD EUROPE LIMITED,152 KEMP HOUSE,CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
607344,LISTON & MARKHAM LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
688227,MOMOS JERK SHACK LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
733782,NOURISH’D ME LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
764379,PADDLE & ASH LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
770579,PARKSOL LTD,KEMP HOUSE 152-160,CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
793656,PLANT PURE LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
859052,RJSH LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
881859,SALA SOLUTIONS LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
887719,SARDINIA STREET FOOD LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
904428,SHAKE DOG BURN LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
904429,SHAKE DOG RED LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
904430,SHAKE DOG WOKING LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
998302,THE BUZZING BEAN LIMITED,KEMP HOUSE,152 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
1004676,THE HEALTHY FOOD LAB LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
1017171,THE WRABNESS CAKE COMPANY LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
1041772,TRIPLE ETON (PVT) LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
1069934,VEGAN WAFFLE HOUSE LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.527271,-0.089097
1112456,WRAPBURST LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,96090 - Other service activities n.e.c.,51.527271,-0.089097
1121646,YOUR DAY BY VICTORIA LIMITED,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.527271,-0.089097
1128284,ZINEVINE LTD,KEMP HOUSE,160 CITY ROAD,LONDON,EC1V2NX,56102 - Unlicensed restaurants and cafes,,51.527271,-0.089097
84841,ANWAR'S RESTAURANT LIMITED,EAGLE HOUSE C/O RAMON LEE & PARTNERS,167 CITY ROAD,LONDON,EC1V1AW,56102 - Unlicensed restaurants and cafes,,51.527921,-0.089762
321395,EAT FRESH HARLOW LIMITED,EAGLEHOUSE C/O RAMON LEE & PARTNERS,167 CITY ROAD,LONDON,EC1V1AW,56102 - Unlicensed restaurants and cafes,,51.527921,-0.089762
651550,MARTINS CAFE LIMITED,30C GREAT SUTTON STREET,,LONDON,EC1V0DU,56102 - Unlicensed restaurants and cafes,,51.522996,-0.101757
71744,AM LEBANESE LIMITED,166-168 CLERKENWELL RD,,LONDON,EC1R5DD,56102 - Unlicensed restaurants and cafes,,51.521794,-0.113051
471020,HIGH GRADE SUPPLIES LIMITED,LIAM CHAU HIGH GRADE,19 ROSEBERY AVENUE,LONDON,EC1R4SP,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.523758,-0.111459
180990,BURNT TOAST CAFE LTD,CHALLONER HOUSE 2ND FLOOR,19 CLERKENWELL CLOSE,LONDON,EC1R0RR,56102 - Unlicensed restaurants and cafes,,51.523446,-0.106769
1006128,THE JOINT RESTAURANT BRIXTON LTD,"CHALLONER HOUSE, 2ND FLOOR",19 CLERKENWELL CLOSE,LONDON,EC1R0RR,56102 - Unlicensed restaurants and cafes,,51.523446,-0.106769
1006129,THE JOINT RESTAURANT STRATFORD LTD,"CHALLONER HOUSE, 2ND FLOOR",19 CLERKENWELL CLOSE,LONDON,EC1R0RR,56102 - Unlicensed restaurants and cafes,,51.523446,-0.106769
1031908,TORNADO COFFEE - BRIXTON LTD,"CHALLONER HOUSE, 2ND FLOOR",19 CLERKENWELL CLOSE,LONDON,EC1R0RR,56102 - Unlicensed restaurants and cafes,,51.523446,-0.106769
592431,LE MESNIL LIMITED,16 BOWLING GREEN LANE,,LONDON,EC1R0BD,56102 - Unlicensed restaurants and cafes,,51.524097,-0.108112
1004169,THE GRUBBERIE LIMITED,12 BOWLING GREEN LANE,,LONDON,EC1R0BD,56102 - Unlicensed restaurants and cafes,,51.524097,-0.108112
231828,CLERKENWELL KITCHEN LIMITED,27-31 CLERKENWELL CLOSE,,LONDON,EC1R0AT,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.5241,-0.106598
36588,ABIQ M & C LIMITED,SUITE 48,88-90 HATTON GARDEN,LONDON,EC1N8PN,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.519419,-0.108551
867512,ROSSLYN COFFEE LIMITED,C/O TOBIN ASSOCIATES LIMITED 4TH FLOOR,63-66 HATTON GARDEN,LONDON,EC1N8LE,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.521071,-0.108972
1029882,TONY'S CAFE EC1 LTD,61 LEATHER LANE,,LONDON,EC1N7TJ,56102 - Unlicensed restaurants and cafes,,51.520446,-0.109762
405058,GALP LTD,22 ELY PLACE,,LONDON,EC1N6TE,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.518985,-0.106709
1125561,ZEALAND ROAD COFFEE LTD,28 ELY PLACE,3RD FLOOR,LONDON,EC1N6TD,56102 - Unlicensed restaurants and cafes,,51.518519,-0.106703
685279,MNJV3 CORPORATION LIMITED,FIRST FLOOR THAVIES INN HOUSE / 3-4,HOLBORN CIRCUS,LONDON,EC1N2HA,56102 - Unlicensed restaurants and cafes,,51.517092,-0.107537
766833,PANCIOC UK LIMITED,FIRST FLOOR THAVIES INN HOUSE,3-4 HOLBORN CIRCUS,LONDON,EC1N2HA,56102 - Unlicensed restaurants and cafes,,51.517092,-0.107537
772255,PASTA CO.SI.UK LIMITED,1 GOSWELL ROAD,,LONDON,EC1M7AH,56102 - Unlicensed restaurants and cafes,,51.521679,-0.097588
967833,SUNSET CAFE BAR LIMITED,BOUNDARY HOUSE CHARTERHOUSE STREET,91-93 CHARTERHOUSE STREET,LONDON,EC1M6HR,56102 - Unlicensed restaurants and cafes,,51.519985,-0.101277
904567,SHAKUN SUBWAY LIMITED,4 COWCROSS STREET,FARRINGDON,LONDON,EC1M6DR,56102 - Unlicensed restaurants and cafes,,51.520153,-0.102236
226915,CITY SNACKS CATERING LTD,39 CLERKENWELL ROAD,,LONDON,EC1M5RS,56102 - Unlicensed restaurants and cafes,,51.522427,-0.103842
582686,LA VN KITCHEN LIMITED,17 CLERKENWELL ROAD,,LONDON,EC1M5RD,56102 - Unlicensed restaurants and cafes,,51.522482,-0.101663
205058,CDS RESTAURANTS LIMITED,SUITE 1,92 TURNMILL STREET,LONDON,EC1M5QU,56102 - Unlicensed restaurants and cafes,,51.52076,-0.104563
550871,K & Z NEWHAVEN LIMITED,KLACO HOUSE,ST. JOHN'S SQUARE,LONDON,EC1M4DN,56102 - Unlicensed restaurants and cafes,,51.52222,-0.102683
576331,KRAVE DESSERT LOUNGE LTD,KLACO HOUSE,28-30 ST. JOHN'S SQUARE,LONDON,EC1M4DN,56102 - Unlicensed restaurants and cafes,,51.52222,-0.102683
929484,SNJ FISH LIMITED,KLACO HOUSE,28 - 30 ST JOHN'S SQUARE,LONDON,EC1M4DN,56102 - Unlicensed restaurants and cafes,,51.52222,-0.102683
791899,PIXXA LIMITED,8 ST. JOHN STREET,,LONDON,EC1M4AY,56102 - Unlicensed restaurants and cafes,82990 - Other business support service activities n.e.c.,51.520321,-0.10145
1027781,TOAST IN THE CITY LTD,21 WEST SMITHFIELD,,LONDON,EC1A9HY,56102 - Unlicensed restaurants and cafes,,51.517843,-0.101755
465780,HELJIM LIMITED,70 LONG LANE,,LONDON,EC1A9EJ,56102 - Unlicensed restaurants and cafes,,51.51919,-0.09997
81715,ANIMA D ITALIA LTD,INTERNATIONAL HOUSE 24 HOLBORN VIADUCT,CITY OF LONDON,LONDON,EC1A2BN,56102 - Unlicensed restaurants and cafes,,51.516947,-0.104733
597289,LEONE FOODS LTD,INTERNATIONAL HOUSE,24 HOLBORN VIADUCT,LONDON,EC1A2BN,56102 - Unlicensed restaurants and cafes,,51.516947,-0.104733
840172,REALLY RICE GUYS LTD.,INTERNATIONAL HOUSE,24 HOLBORN VIADUCT,LONDON,EC1A2BN,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.516947,-0.104733
37112,ABOKADO LIMITED,6 SNOW HILL,,LONDON,EC1A2AY,56102 - Unlicensed restaurants and cafes,,51.517187,-0.102878
851416,REVIN CAFE LTD,244 MORNING LANE,,LONDON,E96RQ,56102 - Unlicensed restaurants and cafes,,51.545515,-0.046435
188043,CAFE E9 LTD,267 WELL STREET,,LONDON,E96RG,56102 - Unlicensed restaurants and cafes,,51.544533,-0.046937
423923,GLORIA CATERING LIMITED,195 WEST STREET,,HACKNEY,E96QU,56102 - Unlicensed restaurants and cafes,,51.54338,-0.047924
736360,NUDAWN ENTERPRISES LIMITED,206 WELL STREET,,LONDON,E96QT,56102 - Unlicensed restaurants and cafes,,51.544168,-0.046621
169027,BREW FOR TWO LTD,101 MORNING LANE,,LONDON,E96ND,56102 - Unlicensed restaurants and cafes,,51.546922,-0.05269
188402,CAFÉ MIAMI LIMITED,"FLAT 29, STRAND BUILDING",29 URSWICK ROAD,LONDON,E96DW,56102 - Unlicensed restaurants and cafes,56210 - Event catering activities,51.550541,-0.051858
188220,CAFE STOP LIMITED,35 BARNABAS ROAD,,LONDON,E95SD,56102 - Unlicensed restaurants and cafes,,51.545847,-0.041602
966604,SUNAS CAFE LTD,79 KENWORTHY ROAD,,LONDON,E95RB,56102 - Unlicensed restaurants and cafes,,51.546638,-0.036765
141128,BESTE CAFE LTD,28 FELSTEAD STREET,HACKNEY,LONDON,E95LT,56102 - Unlicensed restaurants and cafes,,51.544131,-0.026662
1101083,WICK CATERING LIMITED,355-357 WICK ROAD,HACKNEY WICK,LONDON,E95DH,56102 - Unlicensed restaurants and cafes,,51.544925,-0.031647
580763,L MORONI LTD,22 MARE STREET,,LONDON,E84RT,56102 - Unlicensed restaurants and cafes,,51.535787,-0.056915
